Customer_ID,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaldaycharge,totaleveminutes,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,totalintlcharge,numbercustomerservicecalls
179,FALSE,60.0,TRUE,FALSE,0.0,183.0,110.0,31.1,206.7,93.0,17.6,203.8,119.0,9.2,11.1,6.0,3.0,1.0
180,FALSE,128.0,FALSE,FALSE,0.0,103.3,122.0,17.6,245.9,123.0,20.9,161.1,95.0,7.3,6.4,7.0,1.7,0.0
181,FALSE,64.0,FALSE,FALSE,0.0,162.6,83.0,27.6,152.3,109.0,13.0,57.5,122.0,2.6,14.2,3.0,3.8,1.0
182,FALSE,47.0,FALSE,TRUE,28.0,112.2,70.0,19.1,154.8,106.0,13.2,166.7,105.0,7.5,10.6,2.0,2.9,0.0
183,FALSE,40.0,TRUE,FALSE,0.0,170.7,55.0,29.0,179.1,108.0,15.2,281.9,89.0,12.7,8.2,9.0,2.2,3.0
184,FALSE,173.0,FALSE,FALSE,0.0,172.5,78.0,29.3,142.6,91.0,12.1,102.0,63.0,4.6,10.9,2.0,2.9,0.0
185,FALSE,157.0,FALSE,TRUE,30.0,194.3,107.0,33.0,243.2,108.0,20.7,322.2,114.0,14.5,7.1,5.0,1.9,1.0
186,FALSE,66.0,FALSE,TRUE,32.0,187.8,117.0,31.9,129.8,90.0,11.0,132.3,113.0,6.0,12.0,3.0,3.2,2.0
187,FALSE,50.0,TRUE,TRUE,26.0,307.1,94.0,52.2,289.4,78.0,24.6,174.9,109.0,7.9,8.0,3.0,2.2,0.0
188,FALSE,72.0,FALSE,FALSE,0.0,118.2,106.0,20.1,167.2,136.0,14.2,214.2,106.0,9.6,12.2,3.0,3.3,3.0
189,FALSE,130.0,FALSE,FALSE,0.0,154.0,95.0,26.2,205.9,106.0,17.5,233.7,75.0,10.5,12.9,1.0,3.5,1.0
190,FALSE,143.0,FALSE,FALSE,0.0,155.5,101.0,26.4,213.4,89.0,18.1,237.9,61.0,10.7,7.6,11.0,2.1,1.0
191,FALSE,89.0,TRUE,FALSE,0.0,125.6,108.0,21.4,213.0,90.0,18.1,181.7,108.0,8.2,5.4,5.0,1.5,1.0
192,TRUE,74.0,FALSE,FALSE,0.0,282.5,114.0,48.0,219.9,48.0,18.7,170.0,115.0,7.7,9.4,4.0,2.5,1.0
193,FALSE,108.0,FALSE,FALSE,0.0,199.3,104.0,33.9,224.2,92.0,19.1,140.1,57.0,6.3,15.2,2.0,4.1,0.0
194,FALSE,32.0,FALSE,FALSE,0.0,157.9,88.0,26.8,180.8,132.0,15.4,132.5,102.0,6.0,12.8,3.0,3.5,1.0
195,FALSE,166.0,FALSE,FALSE,0.0,203.4,81.0,34.6,167.7,110.0,14.3,132.0,124.0,5.9,9.2,5.0,2.5,2.0
196,FALSE,109.0,FALSE,FALSE,0.0,222.2,113.0,37.8,218.5,122.0,18.6,266.0,88.0,12.0,10.9,5.0,2.9,1.0
197,FALSE,72.0,FALSE,TRUE,39.0,92.8,98.0,15.8,271.2,115.0,23.1,167.1,83.0,7.5,5.8,7.0,1.6,1.0
198,FALSE,134.0,FALSE,TRUE,32.0,216.8,78.0,36.9,102.2,111.0,8.7,174.0,83.0,7.8,8.6,2.0,2.3,0.0
199,FALSE,13.0,FALSE,FALSE,0.0,193.2,89.0,32.8,194.4,90.0,16.5,186.5,104.0,8.4,9.7,2.0,2.6,4.0
200,FALSE,90.0,FALSE,FALSE,0.0,113.2,108.0,19.2,189.3,63.0,16.1,271.8,124.0,12.2,14.1,4.0,3.8,3.0
201,FALSE,111.0,FALSE,TRUE,36.0,166.2,54.0,28.3,238.8,109.0,20.3,108.8,92.0,4.9,11.2,2.0,3.0,3.0
202,FALSE,101.0,FALSE,TRUE,23.0,262.2,101.0,44.6,157.0,80.0,13.4,129.1,100.0,5.8,7.3,14.0,2.0,1.0
203,FALSE,112.0,FALSE,TRUE,36.0,113.7,117.0,19.3,157.5,82.0,13.4,177.6,118.0,8.0,10.0,3.0,2.7,2.0
204,FALSE,72.0,FALSE,FALSE,0.0,207.8,92.0,35.3,195.7,110.0,16.6,184.8,124.0,8.3,13.1,4.0,3.5,0.0
205,FALSE,67.0,FALSE,TRUE,35.0,245.4,89.0,41.7,148.2,102.0,12.6,274.0,136.0,12.3,7.5,6.0,2.0,1.0
206,TRUE,172.0,FALSE,FALSE,0.0,287.1,108.0,48.8,178.4,125.0,15.2,153.2,98.0,6.9,14.4,2.0,3.9,3.0
207,FALSE,154.0,FALSE,TRUE,32.0,192.3,82.0,32.7,165.3,134.0,14.1,205.0,74.0,9.2,9.0,1.0,2.4,2.0
208,FALSE,69.0,FALSE,FALSE,0.0,194.2,122.0,33.0,242.1,81.0,20.6,215.8,80.0,9.7,9.7,3.0,2.6,2.0
209,FALSE,123.0,FALSE,FALSE,0.0,211.0,92.0,35.9,217.0,102.0,18.5,214.8,104.0,9.7,9.8,7.0,2.7,3.0
210,FALSE,130.0,FALSE,TRUE,12.0,141.9,92.0,24.1,228.9,102.0,19.5,195.1,101.0,8.8,8.7,5.0,2.4,0.0
211,FALSE,142.0,FALSE,TRUE,26.0,220.5,94.0,37.5,239.5,126.0,20.4,254.3,109.0,11.4,5.9,9.0,1.6,2.0
212,FALSE,29.0,FALSE,FALSE,0.0,157.4,122.0,26.8,145.0,75.0,12.3,281.8,92.0,12.7,9.3,2.0,2.5,1.0
213,FALSE,87.0,FALSE,TRUE,28.0,143.5,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.9,11.2,5.0,3.0,0.0
214,FALSE,97.0,FALSE,FALSE,0.0,239.8,125.0,40.8,214.8,111.0,18.3,143.3,81.0,6.5,8.7,5.0,2.4,2.0
215,FALSE,149.0,FALSE,FALSE,0.0,156.0,56.0,26.5,56.0,116.0,4.8,163.3,104.0,7.4,8.9,8.0,2.4,0.0
216,FALSE,146.0,TRUE,FALSE,0.0,160.1,63.0,27.2,208.4,112.0,17.7,177.6,98.0,8.0,9.2,3.0,2.5,2.0
217,TRUE,88.0,TRUE,FALSE,0.0,235.1,98.0,40.0,251.8,79.0,21.4,285.9,76.0,12.9,7.2,2.0,1.9,4.0
218,TRUE,119.0,TRUE,TRUE,15.0,160.0,95.0,27.2,209.5,110.0,17.8,82.3,107.0,3.7,8.7,5.0,2.4,5.0
219,FALSE,48.0,FALSE,FALSE,0.0,188.4,63.0,32.0,165.9,89.0,14.1,205.7,71.0,9.3,13.2,2.0,3.6,1.0
220,FALSE,135.0,FALSE,FALSE,0.0,194.8,97.0,33.1,235.3,118.0,20.0,174.4,126.0,7.9,11.0,3.0,3.0,1.0
221,FALSE,100.0,FALSE,FALSE,0.0,247.8,117.0,42.1,130.0,95.0,11.1,134.3,125.0,6.0,6.9,2.0,1.9,1.0
222,FALSE,98.0,FALSE,FALSE,0.0,221.2,80.0,37.6,213.6,104.0,18.2,291.8,89.0,13.1,11.9,3.0,3.2,4.0
223,FALSE,75.0,FALSE,TRUE,26.0,118.5,86.0,20.2,213.9,118.0,18.2,132.6,99.0,6.0,13.4,3.0,3.6,2.0
224,FALSE,180.0,FALSE,TRUE,33.0,231.8,78.0,39.4,232.9,79.0,19.8,206.9,121.0,9.3,7.6,4.0,2.1,1.0
225,FALSE,168.0,FALSE,FALSE,0.0,128.8,96.0,21.9,104.9,71.0,8.9,141.1,128.0,6.4,11.2,2.0,3.0,1.0
226,FALSE,46.0,FALSE,FALSE,0.0,210.2,92.0,35.7,227.3,77.0,19.3,200.1,116.0,9.0,13.1,7.0,3.5,1.0
227,FALSE,100.0,FALSE,TRUE,25.0,215.9,90.0,36.7,257.9,92.0,21.9,180.2,157.0,8.1,11.6,4.0,3.1,1.0
228,FALSE,119.0,FALSE,TRUE,35.0,217.1,92.0,36.9,220.8,134.0,18.8,249.5,93.0,11.2,8.0,5.0,2.2,2.0
229,FALSE,86.0,FALSE,FALSE,0.0,83.5,96.0,14.2,221.1,63.0,18.8,349.7,75.0,15.7,12.6,3.0,3.4,0.0
230,FALSE,155.0,FALSE,TRUE,39.0,183.3,106.0,31.2,205.1,101.0,17.4,263.7,90.0,11.9,5.1,7.0,1.4,1.0
231,TRUE,78.0,TRUE,FALSE,0.0,236.8,141.0,40.3,265.3,101.0,22.6,152.4,77.0,6.9,9.5,2.0,2.6,1.0
232,FALSE,153.0,FALSE,FALSE,0.0,193.8,90.0,33.0,195.3,121.0,16.6,182.7,108.0,8.2,8.5,3.0,2.3,1.0
233,FALSE,92.0,FALSE,TRUE,25.0,134.0,112.0,22.8,206.0,111.0,17.5,180.6,118.0,8.1,9.7,4.0,2.6,0.0
234,FALSE,13.0,FALSE,TRUE,25.0,176.6,65.0,30.0,172.7,96.0,14.7,104.5,128.0,4.7,11.3,5.0,3.1,2.0
235,FALSE,154.0,FALSE,FALSE,0.0,191.4,93.0,32.5,205.4,119.0,17.5,205.7,121.0,9.3,10.2,3.0,2.8,3.0
236,FALSE,144.0,TRUE,TRUE,35.0,174.8,127.0,29.7,219.6,93.0,18.7,255.8,90.0,11.5,12.8,3.0,3.5,0.0
237,FALSE,41.0,FALSE,TRUE,22.0,213.8,102.0,36.4,141.8,86.0,12.1,142.2,123.0,6.4,7.2,3.0,1.9,0.0
238,FALSE,48.0,FALSE,FALSE,0.0,275.2,67.0,46.8,180.2,108.0,15.3,159.0,110.0,7.2,7.9,2.0,2.1,1.0
239,FALSE,94.0,FALSE,FALSE,0.0,174.0,85.0,29.6,241.1,114.0,20.5,207.8,94.0,9.4,7.9,1.0,2.1,1.0
240,FALSE,139.0,FALSE,FALSE,0.0,165.0,132.0,28.1,249.7,86.0,21.2,170.3,128.0,7.7,12.6,8.0,3.4,1.0
241,FALSE,126.0,FALSE,FALSE,0.0,228.7,102.0,38.9,168.7,99.0,14.3,223.5,100.0,10.1,11.8,4.0,3.2,1.0
242,FALSE,122.0,FALSE,FALSE,0.0,107.9,88.0,18.3,235.8,109.0,20.0,228.6,119.0,10.3,9.5,3.0,2.6,2.0
243,FALSE,139.0,FALSE,FALSE,0.0,221.3,140.0,37.6,157.8,89.0,13.4,192.5,89.0,8.7,11.3,6.0,3.1,1.0
244,FALSE,95.0,FALSE,FALSE,0.0,141.1,84.0,24.0,211.4,108.0,18.0,103.7,127.0,4.7,5.9,6.0,1.6,3.0
245,FALSE,80.0,FALSE,TRUE,31.0,166.4,92.0,28.3,238.3,74.0,20.3,150.7,84.0,6.8,10.7,4.0,2.9,4.0
246,FALSE,131.0,FALSE,TRUE,28.0,249.6,87.0,42.4,227.2,138.0,19.3,239.9,92.0,10.8,7.6,3.0,2.1,3.0
247,FALSE,36.0,FALSE,FALSE,0.0,178.6,83.0,30.4,213.1,103.0,18.1,198.0,119.0,8.9,10.9,5.0,2.9,1.0
248,FALSE,121.0,FALSE,FALSE,0.0,190.7,103.0,32.4,183.5,117.0,15.6,220.8,103.0,9.9,9.8,4.0,2.7,3.0
249,FALSE,180.0,FALSE,FALSE,0.0,139.0,96.0,23.6,224.9,64.0,19.1,170.8,118.0,7.7,15.7,5.0,4.2,2.0
250,FALSE,25.0,FALSE,FALSE,0.0,134.3,98.0,22.8,202.3,109.0,17.2,195.9,100.0,8.8,12.6,5.0,3.4,2.0
251,FALSE,113.0,FALSE,FALSE,0.0,215.9,93.0,36.7,240.1,85.0,20.4,156.7,123.0,7.1,4.9,5.0,1.3,3.0
252,FALSE,88.0,FALSE,TRUE,31.0,181.6,91.0,30.9,213.2,120.0,18.1,207.8,104.0,9.4,11.4,4.0,3.1,1.0
253,FALSE,120.0,FALSE,FALSE,0.0,178.4,97.0,30.3,168.3,113.0,14.3,120.5,93.0,5.4,9.3,9.0,2.5,1.0
254,FALSE,74.0,FALSE,FALSE,0.0,106.4,84.0,18.1,140.2,104.0,11.9,90.9,81.0,4.1,11.4,3.0,3.1,1.0
255,FALSE,109.0,FALSE,FALSE,0.0,170.7,101.0,29.0,240.2,82.0,20.4,119.0,112.0,5.4,11.4,4.0,3.1,2.0
256,FALSE,162.0,FALSE,TRUE,33.0,184.5,139.0,31.4,183.2,78.0,15.6,127.4,106.0,5.7,12.3,6.0,3.3,0.0
257,FALSE,124.0,FALSE,TRUE,37.0,161.2,109.0,27.4,204.2,79.0,17.4,231.5,87.0,10.4,8.9,4.0,2.4,1.0
258,FALSE,177.0,FALSE,FALSE,0.0,84.9,77.0,14.4,257.5,109.0,21.9,210.5,66.0,9.5,7.5,5.0,2.0,2.0
259,FALSE,193.0,FALSE,FALSE,0.0,170.9,124.0,29.1,132.3,95.0,11.3,112.9,89.0,5.1,11.6,3.0,3.1,1.0
260,FALSE,91.0,FALSE,FALSE,0.0,217.9,71.0,37.0,230.1,116.0,19.6,232.1,110.0,10.4,10.6,2.0,2.9,1.0
261,TRUE,105.0,FALSE,FALSE,0.0,270.9,98.0,46.1,226.2,110.0,19.2,178.8,60.0,8.1,8.8,5.0,2.4,0.0
262,TRUE,24.0,FALSE,FALSE,0.0,243.0,91.0,41.3,183.9,77.0,15.6,184.3,109.0,8.3,15.3,6.0,4.1,0.0
263,FALSE,48.0,FALSE,FALSE,0.0,128.2,71.0,21.8,48.1,78.0,4.1,116.3,80.0,5.2,8.9,3.0,2.4,0.0
264,FALSE,86.0,FALSE,FALSE,0.0,126.3,115.0,21.5,168.8,112.0,14.4,154.6,95.0,7.0,9.8,7.0,2.7,2.0
265,FALSE,163.0,FALSE,FALSE,0.0,178.7,56.0,30.4,215.7,79.0,18.3,152.7,84.0,6.9,10.6,2.0,2.9,4.0
266,FALSE,91.0,FALSE,FALSE,0.0,159.0,109.0,27.0,255.1,142.0,21.7,82.4,73.0,3.7,10.1,4.0,2.7,0.0
267,FALSE,56.0,FALSE,FALSE,0.0,150.9,79.0,25.7,161.8,87.0,13.8,167.7,115.0,7.6,11.7,5.0,3.2,3.0
268,FALSE,147.0,TRUE,TRUE,24.0,219.9,118.0,37.4,208.5,116.0,17.7,352.5,111.0,15.9,8.1,4.0,2.2,3.0
269,FALSE,64.0,FALSE,FALSE,0.0,168.0,116.0,28.6,192.4,94.0,16.4,166.5,98.0,7.5,10.1,3.0,2.7,2.0
270,FALSE,130.0,FALSE,FALSE,0.0,154.2,119.0,26.2,110.2,98.0,9.4,227.4,117.0,10.2,9.2,5.0,2.5,2.0
271,TRUE,108.0,FALSE,TRUE,34.0,162.1,83.0,27.6,171.8,117.0,14.6,259.8,76.0,11.7,9.6,3.0,2.6,4.0
272,FALSE,159.0,FALSE,FALSE,0.0,198.8,107.0,33.8,195.5,91.0,16.6,213.3,120.0,9.6,16.5,7.0,4.5,5.0
273,FALSE,136.0,TRUE,FALSE,0.0,256.8,90.0,43.7,230.1,104.0,19.6,143.6,82.0,6.5,9.1,10.0,2.5,3.0
274,FALSE,116.0,FALSE,TRUE,35.0,182.8,122.0,31.1,212.7,119.0,18.1,193.8,103.0,8.7,11.0,2.0,3.0,1.0
275,FALSE,45.0,FALSE,TRUE,38.0,196.8,92.0,33.5,254.2,108.0,21.6,261.8,85.0,11.8,7.7,2.0,2.1,1.0
276,FALSE,122.0,FALSE,FALSE,0.0,140.1,120.0,23.8,231.4,128.0,19.7,188.1,127.0,8.5,11.2,5.0,3.0,2.0
277,FALSE,138.0,FALSE,FALSE,0.0,194.3,83.0,33.0,189.9,97.0,16.1,232.2,102.0,10.5,9.0,3.0,2.4,5.0
278,FALSE,132.0,FALSE,FALSE,0.0,117.6,66.0,20.0,214.0,108.0,18.2,239.5,94.0,10.8,8.8,5.0,2.4,1.0
279,FALSE,101.0,TRUE,FALSE,0.0,193.7,108.0,32.9,186.6,98.0,15.9,223.0,100.0,10.0,11.6,8.0,3.1,0.0
280,FALSE,58.0,FALSE,FALSE,0.0,243.1,105.0,41.3,231.4,108.0,19.7,180.9,120.0,8.1,7.8,4.0,2.1,2.0
281,FALSE,85.0,FALSE,FALSE,0.0,201.4,52.0,34.2,229.4,104.0,19.5,252.5,106.0,11.4,12.0,3.0,3.2,1.0
282,FALSE,81.0,FALSE,FALSE,0.0,145.4,132.0,24.7,129.3,91.0,11.0,186.4,109.0,8.4,5.2,4.0,1.4,1.0
283,FALSE,87.0,FALSE,FALSE,0.0,169.1,105.0,28.8,169.9,102.0,14.4,244.9,106.0,11.0,9.9,10.0,2.7,3.0
284,FALSE,116.0,FALSE,FALSE,0.0,229.3,93.0,39.0,184.5,111.0,15.7,168.2,91.0,7.6,8.8,3.0,2.4,2.0
285,FALSE,85.0,TRUE,FALSE,0.0,197.2,97.0,33.5,211.7,115.0,18.0,210.1,133.0,9.5,8.3,4.0,2.2,4.0
286,TRUE,62.0,FALSE,TRUE,33.0,186.4,84.0,31.7,201.0,136.0,17.1,286.7,103.0,12.9,11.1,3.0,3.0,2.0
287,FALSE,90.0,FALSE,FALSE,0.0,76.1,121.0,12.9,290.3,73.0,24.7,236.9,89.0,10.7,10.8,3.0,2.9,0.0
288,FALSE,98.0,FALSE,FALSE,0.0,162.8,65.0,27.7,185.0,109.0,15.7,219.5,104.0,9.9,6.0,3.0,1.6,2.0
289,FALSE,73.0,FALSE,FALSE,0.0,182.3,115.0,31.0,199.2,97.0,16.9,120.2,113.0,5.4,18.0,5.0,4.9,1.0
290,FALSE,107.0,TRUE,FALSE,0.0,194.4,83.0,33.1,247.8,84.0,21.1,245.4,93.0,11.0,11.2,7.0,3.0,2.0
291,FALSE,55.0,FALSE,TRUE,20.0,189.3,95.0,32.2,118.6,113.0,10.1,250.2,102.0,11.3,12.5,4.0,3.4,2.0
292,TRUE,162.0,FALSE,FALSE,0.0,70.7,108.0,12.0,157.5,87.0,13.4,154.8,82.0,7.0,9.1,3.0,2.5,4.0
293,FALSE,76.0,FALSE,TRUE,22.0,160.1,107.0,27.2,168.7,136.0,14.3,23.2,102.0,1.0,9.5,4.0,2.6,3.0
294,FALSE,30.0,FALSE,FALSE,0.0,145.0,76.0,24.7,240.7,112.0,20.5,197.1,134.0,8.9,7.1,4.0,1.9,3.0
295,FALSE,157.0,FALSE,FALSE,0.0,220.7,105.0,37.5,119.3,127.0,10.1,165.1,113.0,7.4,11.5,7.0,3.1,4.0
296,TRUE,40.0,FALSE,TRUE,31.0,224.7,69.0,38.2,134.5,81.0,11.4,120.3,104.0,5.4,7.5,5.0,2.0,1.0
297,FALSE,72.0,FALSE,FALSE,0.0,147.0,79.0,25.0,162.3,103.0,13.8,162.9,80.0,7.3,10.5,4.0,2.8,1.0
298,FALSE,95.0,FALSE,TRUE,39.0,260.8,130.0,44.3,213.4,111.0,18.1,195.6,97.0,8.8,10.1,5.0,2.7,1.0
299,FALSE,42.0,FALSE,FALSE,0.0,155.4,127.0,26.4,164.1,45.0,14.0,157.7,128.0,7.1,9.0,3.0,2.4,0.0
300,FALSE,86.0,FALSE,FALSE,0.0,166.2,112.0,28.3,255.3,81.0,21.7,228.1,97.0,10.3,5.4,7.0,1.5,1.0
301,FALSE,131.0,FALSE,FALSE,0.0,211.8,115.0,36.0,260.5,102.0,22.1,144.2,96.0,6.5,10.8,7.0,2.9,0.0
302,TRUE,55.0,FALSE,TRUE,45.0,130.5,114.0,22.2,208.4,94.0,17.7,141.6,114.0,6.4,11.0,5.0,3.0,4.0
303,TRUE,61.0,FALSE,TRUE,27.0,187.5,124.0,31.9,146.6,103.0,12.5,225.7,129.0,10.2,6.4,6.0,1.7,4.0
304,FALSE,74.0,FALSE,FALSE,0.0,162.7,102.0,27.7,292.0,105.0,24.8,183.3,80.0,8.3,8.7,6.0,2.4,0.0
305,FALSE,81.0,TRUE,TRUE,37.0,237.1,76.0,40.3,264.2,125.0,22.5,271.3,120.0,12.2,7.9,3.0,2.1,1.0
306,FALSE,81.0,FALSE,FALSE,0.0,166.2,102.0,28.3,217.6,112.0,18.5,220.2,68.0,9.9,13.2,2.0,3.6,4.0
307,TRUE,28.0,FALSE,FALSE,0.0,121.7,48.0,20.7,125.8,112.0,10.7,261.6,122.0,11.8,8.3,2.0,2.2,6.0
308,FALSE,111.0,FALSE,FALSE,0.0,176.4,62.0,30.0,201.0,124.0,17.1,150.4,138.0,6.8,11.2,2.0,3.0,0.0
309,FALSE,3.0,FALSE,TRUE,27.0,67.4,116.0,11.5,244.0,78.0,20.7,281.1,93.0,12.7,11.4,2.0,3.1,2.0
310,TRUE,51.0,FALSE,FALSE,0.0,229.7,129.0,39.1,336.0,104.0,28.6,192.8,128.0,8.7,9.6,1.0,2.6,1.0
311,FALSE,68.0,FALSE,TRUE,24.0,176.0,118.0,29.9,277.9,116.0,23.6,174.7,71.0,7.9,14.7,7.0,4.0,1.0
312,TRUE,163.0,FALSE,FALSE,0.0,247.7,77.0,42.1,269.5,108.0,22.9,167.3,82.0,7.5,9.6,7.0,2.6,0.0
313,FALSE,87.0,FALSE,FALSE,0.0,115.4,90.0,19.6,262.6,68.0,22.3,245.7,69.0,11.1,13.1,5.0,3.5,2.0
314,FALSE,92.0,FALSE,FALSE,0.0,91.7,90.0,15.6,193.7,123.0,16.5,175.0,86.0,7.9,9.2,4.0,2.5,2.0
315,TRUE,58.0,FALSE,FALSE,0.0,112.2,95.0,19.1,209.6,108.0,17.8,260.9,78.0,11.7,13.9,1.0,3.8,0.0
316,FALSE,109.0,FALSE,FALSE,0.0,162.6,138.0,27.6,154.0,109.0,13.1,209.7,118.0,9.4,11.5,4.0,3.1,0.0
317,FALSE,111.0,FALSE,FALSE,0.0,229.4,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.0,10.4,6.0,2.8,4.0
318,FALSE,144.0,FALSE,FALSE,0.0,139.6,96.0,23.7,124.2,93.0,10.6,95.6,75.0,4.3,15.0,4.0,4.1,2.0
319,TRUE,135.0,FALSE,FALSE,0.0,263.8,66.0,44.9,251.3,116.0,21.4,200.1,112.0,9.0,8.4,2.0,2.3,5.0
320,FALSE,109.0,FALSE,TRUE,46.0,217.5,123.0,37.0,233.7,84.0,19.9,163.9,99.0,7.4,9.0,3.0,2.4,4.0
321,FALSE,107.0,FALSE,TRUE,14.0,114.3,132.0,19.4,199.8,91.0,17.0,194.7,74.0,8.8,7.5,8.0,2.0,1.0
322,FALSE,149.0,FALSE,FALSE,0.0,196.3,108.0,33.4,136.8,96.0,11.6,154.7,87.0,7.0,7.7,3.0,2.1,2.0
323,FALSE,56.0,FALSE,FALSE,0.0,253.2,95.0,43.0,188.0,116.0,16.0,142.0,133.0,6.4,4.4,4.0,1.2,1.0
324,FALSE,129.0,FALSE,FALSE,0.0,98.0,99.0,16.7,240.7,62.0,20.5,254.8,123.0,11.5,10.5,4.0,2.8,0.0
325,FALSE,131.0,FALSE,TRUE,36.0,214.2,115.0,36.4,161.7,117.0,13.7,264.7,102.0,11.9,9.5,4.0,2.6,3.0
326,FALSE,92.0,FALSE,FALSE,0.0,249.4,118.0,42.4,211.5,95.0,18.0,169.0,116.0,7.6,9.1,3.0,2.5,0.0
327,FALSE,67.0,FALSE,TRUE,30.0,129.6,107.0,22.0,233.0,104.0,19.8,297.0,93.0,13.4,14.5,5.0,3.9,1.0
328,FALSE,120.0,FALSE,FALSE,0.0,221.3,106.0,37.6,267.6,98.0,22.8,111.5,80.0,5.0,9.3,7.0,2.5,0.0
329,FALSE,166.0,FALSE,FALSE,0.0,220.7,106.0,37.5,177.8,118.0,15.1,206.1,102.0,9.3,12.4,9.0,3.4,1.0
330,FALSE,66.0,FALSE,FALSE,0.0,87.6,76.0,14.9,262.0,111.0,22.3,184.6,125.0,8.3,9.2,5.0,2.5,1.0
331,FALSE,76.0,FALSE,FALSE,0.0,203.6,61.0,34.6,161.7,127.0,13.7,175.9,97.0,7.9,8.4,3.0,2.3,0.0
332,FALSE,79.0,FALSE,FALSE,0.0,213.6,110.0,36.3,234.9,121.0,20.0,229.6,157.0,10.3,8.8,3.0,2.4,2.0
333,FALSE,98.0,FALSE,TRUE,31.0,181.6,112.0,30.9,220.7,100.0,18.8,236.3,121.0,10.6,12.9,4.0,3.5,2.0
334,FALSE,141.0,FALSE,TRUE,22.0,215.4,123.0,36.6,328.7,98.0,27.9,160.5,89.0,7.2,7.8,6.0,2.1,1.0
335,TRUE,49.0,FALSE,FALSE,0.0,266.3,90.0,45.3,207.8,117.0,17.7,205.0,98.0,9.2,14.0,2.0,3.8,2.0
336,FALSE,95.0,FALSE,FALSE,0.0,156.6,88.0,26.6,247.6,75.0,21.1,192.3,115.0,8.7,12.3,5.0,3.3,3.0
337,FALSE,90.0,FALSE,FALSE,0.0,145.5,92.0,24.7,217.7,114.0,18.5,146.9,123.0,6.6,10.9,2.0,2.9,3.0
338,FALSE,46.0,FALSE,FALSE,0.0,199.2,111.0,33.9,175.1,83.0,14.9,210.6,84.0,9.5,10.2,2.0,2.8,3.0
339,FALSE,137.0,FALSE,FALSE,0.0,115.0,130.0,19.6,137.8,83.0,11.7,224.0,61.0,10.1,7.3,4.0,2.0,3.0
340,TRUE,171.0,FALSE,FALSE,0.0,270.5,69.0,46.0,230.0,112.0,19.6,136.0,111.0,6.1,9.6,5.0,2.6,1.0
341,FALSE,10.0,FALSE,FALSE,0.0,222.2,127.0,37.8,153.1,125.0,13.0,227.4,80.0,10.2,12.9,4.0,3.5,1.0
342,FALSE,88.0,FALSE,FALSE,0.0,61.9,78.0,10.5,262.6,114.0,22.3,212.5,110.0,9.6,8.8,2.0,2.4,3.0
343,FALSE,89.0,FALSE,FALSE,0.0,141.1,92.0,24.0,249.1,126.0,21.2,136.0,73.0,6.1,10.8,2.0,2.9,2.0
344,TRUE,82.0,FALSE,FALSE,0.0,189.2,81.0,32.2,184.4,117.0,15.7,255.8,83.0,11.5,10.6,5.0,2.9,3.0
345,FALSE,139.0,FALSE,FALSE,0.0,196.0,135.0,33.3,186.0,146.0,15.8,153.0,92.0,6.9,9.8,1.0,2.7,3.0
346,FALSE,87.0,FALSE,FALSE,0.0,171.6,119.0,29.2,205.0,107.0,17.4,170.6,114.0,7.7,13.8,4.0,3.7,0.0
347,FALSE,137.0,TRUE,FALSE,0.0,174.0,123.0,29.6,161.3,115.0,13.7,260.7,98.0,11.7,11.4,3.0,3.1,2.0
348,FALSE,75.0,FALSE,FALSE,0.0,166.3,125.0,28.3,158.2,86.0,13.5,256.7,80.0,11.6,6.1,5.0,1.7,1.0
349,TRUE,45.0,FALSE,FALSE,0.0,78.6,106.0,13.4,187.3,110.0,15.9,184.2,111.0,8.3,7.4,5.0,2.0,1.0
350,FALSE,90.0,FALSE,FALSE,0.0,200.9,92.0,34.2,164.3,91.0,14.0,249.0,98.0,11.2,8.9,7.0,2.4,1.0
351,FALSE,103.0,FALSE,FALSE,0.0,141.3,123.0,24.0,253.6,87.0,21.6,215.8,96.0,9.7,6.4,2.0,1.7,1.0
352,FALSE,100.0,FALSE,FALSE,0.0,235.8,130.0,40.1,176.0,69.0,15.0,63.6,122.0,2.9,7.3,1.0,2.0,2.0
353,FALSE,110.0,FALSE,FALSE,0.0,185.1,100.0,31.5,165.1,88.0,14.0,111.6,104.0,5.0,6.3,4.0,1.7,3.0
354,FALSE,124.0,FALSE,FALSE,0.0,254.3,113.0,43.2,78.9,104.0,6.7,153.2,69.0,6.9,11.8,2.0,3.2,2.0
355,FALSE,10.0,FALSE,FALSE,0.0,183.0,103.0,31.1,214.8,77.0,18.3,206.4,73.0,9.3,8.7,6.0,2.4,2.0
356,FALSE,89.0,FALSE,TRUE,29.0,163.5,80.0,27.8,274.8,136.0,23.4,381.9,147.0,17.2,7.5,5.0,2.0,2.0
357,FALSE,121.0,FALSE,FALSE,0.0,207.9,98.0,35.3,210.5,96.0,17.9,109.6,114.0,4.9,7.7,2.0,2.1,2.0
